uuid,total_duration,A_speak_num,A_speak_duration_mean,A_speak_duration_std,B_speak_num,B_speak_duration_mean,B_speak_duration_std,A_speak_duration_proportion,B_speak_duration_proportion,slience_duration_proportion,silence_counts_proportion,sum_B_filledpause,sum_B_correction,sum_B_repeat,sum_B_error,sum_A_filledpause,sum_A_correction,sum_A_repeat,sum_A_error,sum_A_word,sum_B_word,n,nl,ng,t,tg,s,f,v,vd,vn,vi,a,ad,an,ag,al,b,bl,z,r,rr,rz,rzt,rzs,rzv,ry,ryt,rys,ryv,rg,m,mq,q,qv,qt,d,p,pba,pbei,c,cc,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0025_0061,130.2726875,25.0,1.5548649999999988,0.9668893666919076,22.0,1.4885937500000008,0.9166720769760528,0.2983866054041449,0.251388553721209,0.44466103073217095,0.3815789473684211,0.0576923076923077,0.0,0.0,0.02884615384615385,0.13253012048192772,0.0,0.0,0.0,166.0,104.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,25.91356,0.1351991,24.33735,26.423140000000004,27.927979999999998,3.5906309999999997,260.306,351.9946,91.72035,203.0564,0.09354012,1.716939,0.009258153,0.01322937,0.18774470000000001,0.1784865,2.874931,2.487484,1.5620129999999999,1.322958,0.03547455,2.111585,19.43204,0.5921548000000001,14.042060000000001,0.5962845999999999,9.427396,1.183223,1.928755,5.012884,0.02920428,1.581143,1.2299719999999998,0.7908776999999999,4.906934,0.5245704000000001,5.943697,2.062807,33.53148,0.25278049999999996,567.2605,0.27396609999999993,1514.229,0.13843129999999998,-177.1313,-0.3504935,1498.4379999999999,0.1487062,1253.655,0.2781876,-178.9305,-0.3185034,2488.111,0.08112775,989.1736,0.3310236,-179.7779,-0.3044167,-20.11411,-0.35495370000000004,30.18957,0.2311996,0.01537057,1.484475,-0.01560702,-0.7499927,0.1702981,0.61757,35.40546,0.16224539999999998,11.9323,0.9205366,17.469739999999998,0.799657,-10.46424,-0.9921837,-12.99051,22.91547000000001,0.009636103,0.01332881,0.01681645,0.4862952999999999,0.8550158999999999,0.1326724,0.12652760000000002,1.024783,2.2233169999999998,-35.93275999999999
P0026_0062,61.69600000000001,21.0,1.4076964285714288,1.053387011413532,18.0,1.244145833333334,1.0347410401741042,0.4791497828060167,0.36298341869813294,0.1397497406639001,0.2352941176470588,0.059701492537313425,0.0,0.0,0.16417910447761194,0.1794871794871795,0.0,0.0,0.017094017094017096,117.0,67.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,27.8694,0.1638571,26.874679999999998,28.5897,30.1373,3.262623,188.7943,182.1257,48.93763,54.40491,0.1372085,1.3522129999999999,0.01289075,0.04462951,0.2581991,0.24530839999999998,2.126705,2.238896,1.385061,1.243088,0.04893245,1.675156,23.2113,0.4875151,10.5458,0.9988476999999999,8.769074,1.392339,1.089674,10.02225,0.02180851,1.9980330000000002,1.236057,0.7264088000000001,4.92586,0.5704272,0.37764240000000004,48.46648,19.18694,0.4431758,514.3774,0.2907302,1385.079,0.1393155,-164.6584,-0.44205690000000003,1460.685,0.1342824,1092.899,0.166651,-166.8789,-0.4072936,2421.601,0.0756553,927.0104,0.3866881,-167.989,-0.39151909999999995,-15.173179999999999,-0.394813,24.09805,0.2515055,0.01329418,2.008755,-0.01040452,-1.2914889999999999,0.1431848,0.7497272,33.04723,0.1915915,4.5696129999999995,2.331261,12.3577,1.079192,-1.9858650000000002,-6.693492,-13.121979999999999,23.6672,0.01131521,0.01012565,0.02754823,0.5307173000000001,1.5451469999999998,0.1088542,0.1206827,0.4905941,0.6742769000000001,-34.98725
P0028_0076,207.936,31.0,1.842881048387096,1.2029279767633227,44.0,1.620103693181819,0.8021467591011479,0.2747446930786394,0.3428197257810097,0.3638000394352109,0.38524590163934425,0.01492537313432836,0.0,0.0,0.0,0.0735930735930736,0.0,0.0,0.004329004329004329,231.0,268.0,36.0,0.0,0.0,0.0,0.0,1.0,9.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,31.97498,0.1375622,30.82252,32.97486,34.92889,4.1063730000000005,339.3661,412.7856,91.45203000000001,173.6211,0.09006463,1.29365,0.009302574000000001,0.01995426,0.1907189,0.18141629999999997,2.159524,1.677323,1.479616,1.138247,0.03598899,1.7547130000000002,17.62581,0.5783357,15.64679,0.46512359999999997,17.629360000000005,0.5412343000000001,0.181429,50.27602,0.04415286,1.768894,1.395541,0.7041703,7.405461,0.3583018,6.496862,1.68829,28.74607,0.2814449,637.7894,0.2282974,1400.845,0.1514218,-182.8425,-0.2863736,1689.495,0.1202099,1098.866,0.2940247,-183.5365,-0.2670612,2645.143,0.08197824,973.3497,0.32119699999999995,-183.9051,-0.26052359999999997,-23.56456,-0.2297574,32.85652,0.1841036,0.005074752,4.08485,-0.01760315,-0.6804439999999999,0.14381029999999995,0.6027056,32.34548,0.1936645,17.00498,0.4793679,24.01172,0.44843249999999996,-2.0840970000000003,-3.8610910000000014,-13.98214,22.02067000000001,0.01677022,0.01138448,0.02351694,1.113137,0.8830446,0.10836960000000001,0.09797159,1.049148,2.559314,-37.96447
P0030_0080,186.18,38.0,1.5191973684210538,1.249433784642357,30.0,1.1877729166666653,0.7806287831006555,0.31007358470297586,0.19139105972714554,0.4985353555698786,0.3761467889908257,0.047244094488188976,0.0,0.023622047244094488,0.0,0.15319148936170213,0.0,0.00851063829787234,0.0,235.0,127.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,32.56479,0.1446699,28.85143,32.07925,36.16422,7.312798,185.68400000000003,358.9955,51.92791,69.99965,0.05322783,2.511932,0.008853869,0.01961358,0.04072863,0.03187476,4.1637949999999995,3.353414,3.3056669999999997,2.7387490000000003,0.0183732,4.462978,16.927629999999994,0.7688111999999999,13.0027,0.8260837,10.82222,1.173463,-2.977713,-4.525685,0.02616419,2.159294,0.9547489,0.9538770000000001,8.8386,0.37481279999999995,7.703957000000001,1.189565,36.37686,0.30658309999999994,703.0878,0.1880528,1325.06,0.1743105,-190.0749,-0.22405100000000008,1756.8229999999999,0.13762449999999998,1029.377,0.3454676,-190.4864,-0.21028850000000002,2741.627,0.08897687,940.8845,0.4060781,-190.823,-0.20310999999999998,-23.89255,-0.3774433,33.67781,0.2574442,0.04967663,0.5673316999999999,-0.02609327,-0.7385267,0.2340817,0.9718581000000001,35.706179999999996,0.2128185,16.30554,0.9376618,12.95474,1.336503,-15.838410000000001,-1.003474,-11.94392,20.83132,0.03915426,0.01516012,0.004496160999999999,0.1928157,0.3451734,0.16251400000000002,0.2312194,2.623189,5.546161,-34.091390000000004
P0031_0081,78.87925,10.0,2.3251937500000004,1.788002504263272,19.0,1.577934210526314,0.8642196181426778,0.29477888671608826,0.38008411591134506,0.2692168726249302,0.4313725490196079,0.01680672268907563,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.010526315789473684,95.0,119.0,16.0,0.0,1.0,2.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,34.05109,0.1448539,30.321920000000002,33.80518,37.42784,7.105925,217.0112,274.5652,30.44748,24.317239999999998,0.1321366,1.197019,0.008784638,0.05237413,0.2664787,0.257694,2.277566,1.7832299999999999,1.716423,1.3903780000000001,0.03883295,1.513227,15.34542,0.7698206,10.84028,1.251516,10.55055,1.430655,-6.925875,-2.489027,0.0216969,1.5079129999999998,0.9771735999999999,0.8559065,9.049306,0.35411770000000004,11.18679,0.8091738,27.33822,0.3316686,692.8065,0.22385700000000008,1382.4620000000002,0.1676366,-145.878,-0.5700967,1717.9520000000002,0.11643310000000001,1079.388,0.3111314000000001,-147.5315,-0.5298348,2642.9179999999997,0.07992493,1006.73,0.34742059999999997,-148.5207,-0.516005,-18.74023,-0.43590280000000003,27.139159999999997,0.2881552,0.02822006,1.252936,-0.01490422,-1.153724,0.09236065,0.6993132,26.0393,0.3003274,11.636610000000001,1.50499,16.09546,1.218896,-13.691670000000002,-1.289664,-9.460396000000001,17.639129999999994,0.02805473,0.01438397,0.01557479,1.582949,1.521576,0.18950820000000002,0.2047223,0.454,0.723295,-34.974959999999996
P0032_0083,134.18,30.0,1.0026895833333338,0.5438147096561458,41.0,1.603036585365853,0.8771971812094459,0.2241816030705024,0.4898233715904008,0.002384856163362649,0.013888888888888888,0.049107142857142856,0.0,0.0,0.11607142857142858,0.17094017094017094,0.0,0.0,0.09401709401709403,117.0,224.0,39.0,0.0,1.0,2.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,0.0,31.099840000000004,0.14599260000000006,26.943379999999998,31.387079999999997,34.66813,7.724749,179.0077,245.725,43.73022,31.68045,0.1480745,1.464285,0.007775724,0.02820774,0.2660451,0.2582693,4.649829,5.150462,3.407087,3.0423139999999997,0.05716218,1.938555,15.507679999999999,0.7979252,14.148629999999999,0.6296191999999999,13.17891,0.7759566,1.4975120000000002,8.051146000000001,0.03198258,1.424456,1.2268219999999999,0.8072701,6.707043,0.42890290000000003,8.361913000000001,0.9687751,30.39845,0.325164,625.4132,0.2501181,1449.764,0.1431957,-163.9637,-0.4456817,1608.6879999999999,0.1101635,1110.063,0.2594337,-165.4845,-0.4152683,2563.513,0.08200029,1053.219,0.3090704,-166.926,-0.39483,-17.445529999999998,-0.38490949999999996,26.42505,0.2890975,0.02812604,0.841325,-0.014570500000000004,-0.8827421999999999,0.16640529999999998,0.8596021999999999,28.0724,0.2957298,13.27297,0.8979396999999999,18.79557,0.6425974,-9.275262,-1.489662,-11.51567,20.325429999999997,0.01991196,0.01766073,0.02996582,0.8470353999999999,1.253204,0.1494886,0.1592998,0.6616766,1.246429,-33.34525
P0034_0084,91.6205625,30.0,1.1445166666666675,1.2707712878131596,29.0,1.108584051724137,0.4721746164085287,0.3747575769358546,0.35089216462734524,0.2674283679496074,0.3516483516483517,0.04901960784313725,0.0,0.0,0.0,0.20567375886524825,0.0,0.0,0.0425531914893617,141.0,102.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.15822,0.08381278,28.50437,30.198809999999998,31.95301,3.448637,114.6425,248.242,45.55294,67.80183000000001,0.09602277,1.2908549999999999,0.009415007,0.02344537,0.2071982,0.19778320000000002,1.5748739999999999,1.179914,1.110239,1.027695,0.03327208,1.6718080000000002,19.75328,0.6198075,18.47685,0.4915282999999999,8.884112,1.100541,0.9026384,10.508189999999999,0.02826187,2.104366,1.0817299999999999,0.7659559,7.3905270000000005,0.3200737,8.012606,1.003749,37.638729999999995,0.18834700000000001,641.8163,0.2403617,1465.838,0.1466549,-171.4191,-0.38408400000000004,1641.0929999999994,0.1529566,1207.597,0.29035359999999993,-173.5076,-0.34816529999999996,2645.048,0.09988862,989.4548,0.35884140000000003,-174.4422,-0.33425859999999996,-25.38736,-0.20354460000000002,35.54414000000001,0.1563818,0.01418078,1.4613559999999999,-0.01850827,-0.5951946,0.11985789999999999,0.5607558000000001,33.41379000000001,0.1940416,24.54385,0.3372926,14.770389999999999,0.6800023000000001,-2.087584,-4.226879,-14.65799,24.73688,0.02198265,0.01105617,0.01646926,0.8676790000000001,0.8790015999999999,0.1760494,0.1408412,0.953,2.2160189999999997,-37.002990000000004
P0035_0085,136.4858125,27.0,1.2844999999999989,1.0351057562793728,27.0,1.3224907407407405,0.6075750207673832,0.2541033340003744,0.2616187671520803,0.0043960613122334185,0.01818181818181818,0.027522935779816515,0.0,0.0,0.11926605504587155,0.1037037037037037,0.0,0.0,0.17777777777777778,135.0,109.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,26.28785,0.09050485,24.43328,25.82595,28.04082,3.607538,232.7724,261.7678,14.94645,10.27537,0.07812038,1.747573,0.00744885,0.01033061,0.1509448,0.143496,2.173477,2.081687,1.861961,2.8044189999999998,0.02769988,2.462657,12.40583,1.0792709999999999,14.1112,0.5511603,11.71593,0.8517244,1.717159,6.006557,0.02253323,1.01939,1.076737,0.7641467,5.532794,0.42892129999999995,4.993933,1.378465,31.91759,0.250625,654.8198,0.21335639999999997,1391.817,0.1493714,-176.3669,-0.3557929,1688.2060000000001,0.14421779999999998,1138.205,0.28914090000000003,-178.2217,-0.32407990000000003,2611.966,0.07414018,928.5977,0.33203140000000003,-178.5072,-0.3193618,-23.14882,-0.2525928,29.76078,0.2217674,0.03182264,0.6251361,-0.02714301,-0.5370664,0.1281187,0.8645616,34.74073,0.19693210000000005,17.52961,0.5573299,22.46613,0.5243635999999999,-9.805571,-1.113901,-9.392028999999999,17.628239999999995,0.02520961,0.02116313,0.01284873,0.5776591,0.6428778,0.19067409999999999,0.26362979999999997,1.47642,3.670183,-37.17086
P0036_0086,70.6955625,12.0,2.2436666666666665,1.9914129103473508,10.0,2.5151375,1.687686641118877,0.3808442715198709,0.3557702083493572,0.26338552013077193,0.3333333333333333,0.0,0.0,0.0,0.011235955056179777,0.04,0.0,0.0,0.01,100.0,89.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,29.58092000000001,0.28916420000000004,23.27777,27.92078,38.9232,15.645439999999999,248.9958,282.1938,153.1306,204.8501,0.1485783,1.332966,0.01163942,0.03917959,0.3036132,0.2919738,3.773848000000001,2.992162,2.621171,2.037282,0.06754921,1.848025,15.739970000000001,0.7128906,10.32152,1.189314,11.504560000000001,1.231865,-2.011709,-7.4857580000000015,0.03409518,1.642766,1.444202,0.7204659000000001,5.370818,0.7583008000000001,1.531747,9.876042,27.836570000000002,0.4184239000000001,543.933,0.32888829999999997,1376.481,0.12773330000000002,-184.3167,-0.2857571,1509.001,0.1131848,1069.807,0.21586170000000002,-184.937,-0.26440050000000004,2530.4539999999997,0.07765579,917.131,0.2778131,-185.5788,-0.2527464,-17.78143,-0.4461818,27.68392,0.2718032,0.04305682,0.777616,-0.0032200859999999996,-4.2385480000000015,0.2035364,0.9558554,25.87486,0.2910783,11.73444,1.658622,12.14364,1.6551060000000002,-8.786477,-2.250586,-10.409189999999999,19.126170000000002,0.03314639,0.01296304,0.05456955,1.234741,0.9126648999999999,0.08446153,0.0939563,0.9049296,1.314198,-33.89499
P0038_0090,114.3774375,34.0,1.1931139705882343,0.9960427274627734,27.0,1.2500972222222215,0.7102311735003598,0.3546667584679887,0.29509862904561035,0.350234612486401,0.3296703296703297,0.06542056074766353,0.0,0.0,0.02803738317757009,0.17575757575757575,0.0,0.0,0.0,165.0,107.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,31.93048,0.14680079999999998,30.08053,32.805659999999996,35.29014,5.2096160000000005,259.0674,321.269,58.9339,57.092819999999996,0.11869949999999999,1.587367,0.009622631999999999,0.02033619,0.240288,0.2306654,2.943349,2.1478610000000002,2.1136619999999997,1.5841129999999999,0.05603494,2.029346,22.6923,0.5613708000000001,15.75094,0.5634342,6.66215,1.527566,2.2915,4.1204220000000005,0.02940745,1.628536,1.1092790000000001,0.7530826,7.831195,0.3797958,13.31664,0.7806818,42.00649,0.20572129999999997,682.9479,0.2529382,1477.641,0.15369639999999998,-175.813,-0.3574049,1635.896,0.1468245,1177.812,0.24590979999999998,-176.269,-0.3346583,2693.8940000000002,0.10542670000000001,998.6778,0.4111485,-177.9798,-0.30815590000000004,-24.36177,-0.27158920000000003,38.43793,0.18719070000000002,0.02375967,0.8866698000000001,-0.02515779,-0.5222787999999999,0.24339760000000002,0.644004,40.52774,0.18224189999999998,17.13723,0.5836698,2.966181,4.424437999999999,-6.616492,-1.447775,-15.27996,25.64588,0.0186389,0.01157062,0.02514844,0.9041591,0.8184011999999999,0.1636842,0.11451549999999999,1.048511,2.423611,-31.389609999999998
P0039_0092,114.404125,33.0,1.2450606060606064,0.7270620059656259,35.0,1.2268124999999992,0.5114204240972635,0.35913914817319753,0.3753224588711288,0.2523067896371744,0.32673267326732675,0.032679738562091505,0.0,0.0,0.08496732026143791,0.13142857142857142,0.0,0.0,0.028571428571428567,175.0,153.0,18.0,0.0,3.0,2.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,35.29909,0.1617981,31.751170000000002,36.11504,39.7562,8.005028,218.8656,409.7729,64.68554,60.09538000000001,0.1405816,1.304675,0.01135831,0.02758703,0.30038909999999996,0.28903070000000003,3.195284,2.6781080000000004,2.2747759999999997,1.735575,0.06528135,1.611077,26.02192,0.42345900000000003,15.17089,0.5955461999999999,4.097558,2.62235,0.4397531,22.292189999999998,0.03534313,1.7346720000000002,1.088012,0.6803236999999999,8.614988,0.4155254,8.573323,1.208816,33.096959999999996,0.3015056,723.8919999999998,0.2059871,1408.514,0.15043720000000002,-169.58700000000005,-0.3959904,1675.035,0.1139748,1094.32,0.2680415,-169.2629,-0.38030359999999996,2762.4179999999997,0.09214692,903.8147,0.41893990000000003,-171.3208,-0.3511328,-22.83531,-0.27948340000000005,37.18229,0.1778989,0.00733647,2.687084,-0.02137039,-0.5189474000000001,0.19986120000000002,0.5588666,36.6406,0.179042,15.43555,0.5882161,3.8984660000000004,3.100421,-4.889235,-2.015784,-16.46445,27.7763,0.01707491,0.005424108,0.03471465,1.0607360000000001,1.0783049999999998,0.16198410000000002,0.1345718,0.7628455,1.418256,-32.13985
P0040_0093,88.70162499999998,18.0,1.4043298611111117,1.1695240301813692,14.0,1.382669642857142,0.6972992566053425,0.2849771636088968,0.2182302184430104,0.4967926179480928,0.3962264150943397,0.031746031746031744,0.0,0.0,0.1111111111111111,0.13402061855670105,0.0,0.0,0.010309278350515464,97.0,63.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,24.01039,0.21840079999999998,20.99784,23.057579999999998,25.62339,4.625546,260.5943,380.8822,53.44353,52.51542,0.0750977,1.79425,0.008995444,0.01176456,0.07930987,0.07031442,2.567297,1.928235,2.009647,1.372169,0.02774778,2.391351,13.086160000000001,0.7494354999999999,14.94796,0.565884,11.470080000000001,0.9306315000000001,-0.8546604999999999,-13.29889,0.03415416,1.026613,1.5405870000000002,0.7135258000000001,3.4936230000000004,0.8681654000000001,2.432659,5.05468,26.962809999999998,0.4374159000000001,509.6493,0.310785,1398.375,0.132464,-191.1696,-0.21193130000000002,1497.04,0.1490469,1094.172,0.2248574,-191.7834,-0.1950605,2445.427,0.08668073,939.3162,0.3462643,-191.9812,-0.1906185,-17.625120000000006,-0.3344685,24.19714,0.2826872,0.01169223,2.52852,-0.0120368,-1.001572,0.1769615,0.5213781,27.99449000000001,0.2625259,14.16704,0.7322301,26.08504,0.5142329000000001,-11.71844,-1.007916,-11.02036,19.12734,0.02422279,0.01660393,0.0196955,0.6842523,0.5655323,0.08070175,0.05760908,1.610339,2.844419,-39.155359999999995
P0041_0096,115.7803125,9.0,1.2534027777777783,1.0829290643929284,24.0,0.8524817708333324,0.3071628169011897,0.0974312882425499,0.17671020278166874,0.5151912161232077,0.4310344827586207,0.046875,0.0,0.0,0.125,0.1020408163265306,0.0,0.0,0.08163265306122447,49.0,64.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.40902,0.1054021,30.66576,33.29221,35.50915999999999,4.8434050000000015,203.5574,402.6364,52.76094000000001,117.1769,0.10854589999999999,2.417951,0.00914368,0.01278252,0.04915387,0.04001019,6.390251999999999,6.193714,4.797088,5.681001,0.05791745,3.159425,16.877660000000002,0.7168462,7.086975999999999,1.548215,6.68433,1.462213,2.7938009999999998,3.208788,0.02626741,1.282267,1.190707,0.7389996,7.659557,0.4233151,6.571287,1.737325,25.9911,0.40134359999999997,550.5641,0.3087939,1455.672,0.14544200000000002,-183.322,-0.2986793,1489.1770000000001,0.1373059,1156.792,0.2255135000000001,-183.2682,-0.2864903,2430.042,0.08609189,933.8946,0.28630459999999996,-184.0546,-0.27258920000000003,-17.140639999999998,-0.4401901,28.26502,0.26891309999999996,0.03878836,0.6489611,-0.01933111,-0.9439451999999999,0.4371196,0.7924512,40.3149,0.1977741,-1.148326,-11.66965,9.259036,1.688107,-2.468919,-6.520874,-9.559104,18.31963,0.02860686,0.01697031,0.01708256,0.42744659999999995,0.5101275,0.17941179999999998,0.1768006,1.707714,2.650872,-28.618209999999998
